adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
218335261P2,"Univ Auvergne, EA CIDAM 4678, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV,The sequence capture by hybridization: a new approach for revealing the potential of mono-aromatic hydrocarbons bioattenuation in a deep oligotrophic aquifer,MICROB BIOT,10.1111/1751-7915.12426
218335858P1,"Univ Clermont Auvergne, Lab Magmas & Volcans, CNRS OPGC IRD, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Toward a coherent model for the melting behavior of the deep Earth's mantle,PHYS E PLAN,10.1016/j.pepi.2017.02.009
218337374P1,"Univ Clermont Auvergne, UNH, INRA, Plateforme Explorat Metab PFEM, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Myofiber metabolic type determination by mass spectrometry imaging,J MASS SPEC,10.1002/jms.3957
218337374P2,"Univ Clermont Auvergne, INRA Auvergne Rhone Alpes, Qual Prod Anim UR370, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2017,SMV,Myofiber metabolic type determination by mass spectrometry imaging,J MASS SPEC,10.1002/jms.3957
218337510P2,"Univ Blaise Pascal, Univ Clermont Auvergne, Inst Pascal, BP 20206, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Experimental Fracture Analysis of Tropical Species Using the Grid Method,C PROC SEM,10.1007/978-3-319-42195-7_2
218337510P3,"Inst Pascal, CNRS, UMR 6602, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,Experimental Fracture Analysis of Tropical Species Using the Grid Method,C PROC SEM,10.1007/978-3-319-42195-7_2
218339927P3,"Univ Clermont Auvergne, Inst Chim Clermont Ferrand ICCF, UMR CNRS n 6296, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,"Antioxidant intercalated hydrocalumite as multifunction nanofiller for Poly(propylene): Synthesis, thermal stability, light stability, and anti-migration property",POLYM DEGR,10.1016/j.polymdegradstab.2017.04.012
218340206P2,"Univ Blaise Pascal, UMR CNRS 6293, Clermont Univ, INSERM U1103,Genet Reprod & Dev, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,RAD54 forms DNA repair foci in response to DNA damage in living plant cells,PLANT J,10.1111/tpj.13499
218340253P2,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,"Strain Hardening and Pore Size Harmonization by Uniaxial Densification: A Facile Approach toward Superinsulating Aerogels from Nematic Nanofibrillated 2,3-Dicarboxyl Cellulose",CHEM MATER,10.1021/acs.chemmater.7b00787
218340911P3,"Inst Super Informat Modelisat & Ieurs Applicat, LIMOS, ISIMA, Campus Czeaux, Aubire, France",,AUBIERE,C,2017,SMV,Empirical analysis for the VRPTW with a multigraph representation for the road network,COMPUT OPER,10.1016/j.cor.2017.06.024
218341157P4,"Univ Clermont Ferrand, CNRS, OPGC, Lab Meteorol Phys,UMR 6016, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Spatial and temporal CCN variations in convection-permitting aerosol microphysics simulations in an idealised marine tropical domain,ATMOS CH PH,10.5194/acp-17-3371-2017
218341812P1,"CHU Clermont Ferrand, Psychiat Adulte & Psychol Med Pole Psychiat, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218341812P2,"Univ Auvergne Clermont 1, Clermont Univ, UFR Med, Equipe Accueil 7280, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218341812P3,"CHU Clermont Ferrand, Sante Publ, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218341812P4,"Univ Auvergne Clermont, Clermont Univ, Equipe Accueil 4681, PEPRADE, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218341812P5,"CHU Clermont Ferrand, DRCI, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218341812P7,"CHU Clermont Ferrand, Neurol, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV - SHS,"Health-related quality of life, anxiety and depression in parents of adolescents with Gilles de la Tourette syndrome: a controlled study",EUR CHILD A,10.1007/s00787-016-0923-5
218342336P3,"Univ Clermont Auvergne, INSERM U1071, USC INRA 2018, M2iSH, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Bacteriophages Targeting Adherent Invasive Escherichia coli Strains as a Promising New Treatment for Crohn's Disease,J CROHN COL,10.1093/ecco-jcc/jjw224
218342483P1,"Ctr Jean Perrin, Dept Oncogenet, BP 392, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2017,SMV,"miR-10b, miR-26a, miR-146a And miR-153 Expression in Triple Negative Vs Non Triple Negative Breast Cancer: Potential Biomarkers",PATHOL ON R,10.1007/s12253-017-0188-4
218342483P2,"Univ Auvergne, ERTICA EA4677, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"miR-10b, miR-26a, miR-146a And miR-153 Expression in Triple Negative Vs Non Triple Negative Breast Cancer: Potential Biomarkers",PATHOL ON R,10.1007/s12253-017-0188-4
218342491P4,"Univ Blaise Pascal, Polytech Clermont Ferrand, TSA 60206, CS 60026, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Nucleation and initial radius of self-catalyzed III-V nanowires,J CRYST GR,10.1016/j.jcrysgro.2016.12.024
218342491P5,"Univ Blaise Pascal, Inst Pascal, Univ Clermont Auvergne, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Nucleation and initial radius of self-catalyzed III-V nanowires,J CRYST GR,10.1016/j.jcrysgro.2016.12.024
218342491P6,"CNRS, IP, UMR 6602, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,Nucleation and initial radius of self-catalyzed III-V nanowires,J CRYST GR,10.1016/j.jcrysgro.2016.12.024
218346689P3,"CNRS, LAPSCO UMR 6024, 34 Ave Carnot, F-63037 Clermont Ferrand, France",63037,CLERMONT-FERRAND,NC,2017,SMV,Emotional experiences one year after a traffic accident: An exploratory study of verbatim accounts of the ESPARR cohort,INJURY,10.1016/j.injury.2017.01.011
218349482P2,"CHU Clermont Ferrand, Hop Gabriel Montpied, Serv Ophtalmol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Osmoprotectants, carboxymethylcellulose and hyaluronic acid multi-ingredient eye drop: a randomised controlled trial in moderate to severe dry eye",EYE,10.1038/eye.2017.73
218349811P11,"Ctr Hosp Univ, Serv Genet Med, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,MED12-related XLID disorders are dose-dependent of immediate early genes (IEGs) expression,HUM MOL GEN,10.1093/hmg/ddx099
218351996P1,"Univ Blaise Pascal, LIMOS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Algorithms for k-meet-semidistributive lattices,THEOR COMP,10.1016/j.tcs.2015.10.029
218352328P1,"INRA, UCA UMR 1095, GDEC, Lab PaleoEVO Paleogen & Evolut, 5 Chemin Beaulieu, F-63100 Clermont Ferrand, France",63100,CLERMONT-FERRAND,C,2017,SMV,Wheat paleohistory created asymmetrical genomic evolution,CUR OPIN PL,10.1016/j.pbi.2017.01.001
218353460P23,"Estaing Univ Hosp, Digest Endoscopy Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Complete endoscopic sphincterotomy with vs. without large-balloon dilation for the removal of large bile duct stones: randomized multicenter study,ENDOSCOPY,10.1055/s-0043-114411
218354979P28,"CHU Estaing Clermont Ferrand, Hepatogastroenterol Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Direct-acting antiviral agent-based regimen for HCV recurrence after combined liver-kidney transplantation: Results from the ANRS CO23 CUPILT study,AM J TRANSP,10.1111/ajt.14490
218355936P4,"Univ Auvergne, Univ Clermont Auvergne, Image Guided Clin Neurosci & Connect, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A novel assistive method for rigidity evaluation during deep brain stimulation surgery using acceleration sensors,J NEUROSURG,10.3171/2016.8.JNS152770
218355936P5,"Univ Auvergne, Univ Clermont Auvergne, Neuropsychopharmacol Syst Dopaminerg Sous Cortica, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A novel assistive method for rigidity evaluation during deep brain stimulation surgery using acceleration sensors,J NEUROSURG,10.3171/2016.8.JNS152770
218355936P6,"CHU Clermont Ferrand, Serv Neurochirurg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A novel assistive method for rigidity evaluation during deep brain stimulation surgery using acceleration sensors,J NEUROSURG,10.3171/2016.8.JNS152770
218355936P7,"CHU Clermont Ferrand, Serv Neurol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A novel assistive method for rigidity evaluation during deep brain stimulation surgery using acceleration sensors,J NEUROSURG,10.3171/2016.8.JNS152770
218357109P2,"Univ Lyon, UJM St Etienne, Lab Magmas & Volcans, CNRS UMR 6524,UCA,IRD, 23 Rue Dr Paul Michelon, F-42100 St Etienne, France",42100,SAINT-ETIENNE,C,2017,SMV,"Iron and sulfur isotope constraints on redox conditions associated with the 3.2 Ga barite deposits of the Mapepe Formation (Barberton Greenstone Belt, South Africa)",GEOCH COS A,10.1016/j.gca.2017.05.002
218357907P1,"Univ Clermont Auvergne, CNRS, UMR 6324, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SHS,Passage of time judgments in everyday life are not related to duration judgments except for long durations of several minutes,ACT PSYCHOL,10.1016/j.actpsy.2016.12.010
218359637P3,"Univ Blaise Pascal, 5 Rue Kessler, F-63038 Clermont Ferrand, France",63038,CLERMONT-FERRAND,C,2017,SMV,"Primary and secondary textures of dolomite in Eppawala carbonatites, Sri Lanka: implications for their petrogenetic history",J GEOSCI,10.3190/jgeosci.242
218363669P1,"Ctr Jean Perrin, Dept Radiotherapie, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Hypofractionated stereotactic body radiation therapy for adrenal metastases,CANC RADIOT,10.1016/j.canrad.2017.05.002
218367336P1,"Univ Blaise Pascal, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Characterization Theorem for Best Polynomial Spline Approximation with Free Knots, Variable Degree and Fixed Tails",J OPTIM TH,10.1007/s10957-016-1048-1
218367683P8,"CHU Estaing, Dept Internal Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,CONCOMITANT ASSOCIATION OF GIANT CELL ARTERITIS AND MALIGNANCY: A MULTICENTER RETROSPECTIVE CASE-CONTROL STUDY,ANN RHEUM D,10.1136/annrheumdis-2017-eular.1291
218368836P8,"Auvergne Univ, Univ Hosp Ctr Clermont Ferrand, Dept Digest Surg, Digest Oncol Unit,UMR Inserm U1071, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Clinical utility of circulating DNA analysis for rapid detection of actionable mutations to select metastatic colorectal patients for anti-EGFR treatment,ANN ONCOL,10.1093/annonc/mdx330
218368933P3,"UJM, UCA, CNRS, Lab Magmas & Volcans,IRD, 23 Rue Dr Paul Michelon, F-42023 St Etienne, France",42023,SAINT-ETIENNE,C,2017,SMV,"Ultra-refractory mantle within oceanic plateau: Petrology of the spinel harzburgites from Lac Michele, Kerguelen Archipelago",LITHOS,10.1016/j.lithos.2016.12.010
218370488P13,"Univ Clermont Ferrand, Infect Dis Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Impact of baseline plasma HIV-1 RNA and time to virological suppression on virological rebound according to first-line antiretroviral regimen,J ANTIMICRO,10.1093/jac/dkx300
218371213P5,"Clermont Univ, Univ Blaise Pascal, CNRS IN2P3, LPC, F-63177 Clermont Ferrand, France",63177,CLERMONT-FERRAND,C,2017,SMV,Measurement of matter-antimatter differences in beauty baryon decays,NAT PHYS,10.1038/NPHYS4021
218372801P2,"Univ Blaise Pascal, Clermont Univ, Lab Microorganismes Genome & Environm, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Microbial diversity in support of anaerobic biomass valorization,CR R BIOTEC,10.3109/07388551.2015.1100584
218372801P3,"CNRS, UMR 6023, LMGE, Aubiere, France",,AUBIERE,C,2017,SMV,Microbial diversity in support of anaerobic biomass valorization,CR R BIOTEC,10.3109/07388551.2015.1100584
218373442P2,"Clermont Univ, UMR UBP CNRS IFMA 6602, Inst Pascal, BP 265, F-63175 Aubiere, France",63175,AUBIERE,C,2017,SMV,Residual lifetime assessment of thermal power plant superheater header,ENG FAIL AN,10.1016/j.engfailanal.2017.07.028
218376127P4,"Univ Blaise Pascal, Clermont Univ, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Vertical Beam Polarization at MAMI,NUCL INST A,10.1016/j.nima.2017.01.024
218376448P1,"Univ Clermont Auvergne, Ctr Jean Perrin, INSERM, Imagerie Mol & Strategies Theranost U1240, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Doxycycline and its quaternary ammonium derivative for adjuvant therapies of chondrosarcoma,CANC CHEMOT,10.1007/s00280-017-3377-7
218376448P2,"Ctr Jean Perrin, Dept Anatomopathol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Doxycycline and its quaternary ammonium derivative for adjuvant therapies of chondrosarcoma,CANC CHEMOT,10.1007/s00280-017-3377-7
218376448P3,"CHU Gabriel Montpied, IRM Rech 3T, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Doxycycline and its quaternary ammonium derivative for adjuvant therapies of chondrosarcoma,CANC CHEMOT,10.1007/s00280-017-3377-7
218376448P4,"CNRS, UMR 6023, LMGE, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Doxycycline and its quaternary ammonium derivative for adjuvant therapies of chondrosarcoma,CANC CHEMOT,10.1007/s00280-017-3377-7
218377496P5,"Univ Blaise Pascal, UMR 6602, Inst Pascal, IFMA, Aubiere, France",,AUBIERE,C,2017,SMV,Metrological Analysis of the DIC Ultimate Error Regime,C PROC SEM,10.1007/978-3-319-51439-0_45
218380742P1,"Univ Clermont Auvergne, GReD, CNRS UMR 6293, INSERM U1103, 28,Pl Henri Dunant,BP38, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV,Role of the liver X receptors in skin physiology: Putative pharmacological targets in human diseases,CHEM PHYS L,10.1016/j.chemphyslip.2017.02.006
218380742P2,"Ctr Rech Nutr Humaine Auvergne, 58 Blvd Montalembert, F-63009 Clermont Ferrand, France",63009,CLERMONT-FERRAND,NC,2017,SMV,Role of the liver X receptors in skin physiology: Putative pharmacological targets in human diseases,CHEM PHYS L,10.1016/j.chemphyslip.2017.02.006
218382134P1,"Univ Auvergne, Clermont Univ, Trigeminal Pain & Migraine, Neuro Dol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Validation of a New Arabic Version of the Neuropathic Pain Diagnostic Questionnaire (DN4),PAIN PRACT,10.1111/papr.12419
218382134P2,"INSERM, U1107, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Validation of a New Arabic Version of the Neuropathic Pain Diagnostic Questionnaire (DN4),PAIN PRACT,10.1111/papr.12419
218382134P4,"CHU Clermont Ferrand, Biostat Unit DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Validation of a New Arabic Version of the Neuropathic Pain Diagnostic Questionnaire (DN4),PAIN PRACT,10.1111/papr.12419
218382134P7,"CHU Clermont Ferrand, Dent Care Serv, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Validation of a New Arabic Version of the Neuropathic Pain Diagnostic Questionnaire (DN4),PAIN PRACT,10.1111/papr.12419
218382192P12,"Auvergne Univ, Univ Hosp Clermont Ferrand, Dept Cardiol, UMR 6284, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Acute Myocardial Infarction Changes in Patient Characteristics, Management, and 6-Month Outcomes Over a Period of 20 Years in the FAST-MI Program (French Registry of Acute ST-Elevation or Non-ST-Elevation Myocardial Infarction) 1995 to 2015",CIRCULATION,10.1161/CIRCULATIONAHA.117.030798
218382308P1,"Ctr Jean Perrin, Dept Radiotherapie, 58 Rue Montalembert,BP 392, F-63011 Clermont Ferrand 1, France",630111,CLERMONT-FERRAND,C,2017,SMV,Partial delegation to radiation therapists of the control by cone beam CT of prostate positioning,CANC RADIOT,10.1016/j.canrad.2016.07.104
218382308P2,"Ctr Jean Perrin, Dept Phys Med, 58 Rue Montalembert,BP 392, F-63011 Clermont Ferrand 1, France",630111,CLERMONT-FERRAND,C,2017,SMV,Partial delegation to radiation therapists of the control by cone beam CT of prostate positioning,CANC RADIOT,10.1016/j.canrad.2016.07.104
218384328P5,"Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Sentinel node detection after neoadjuvant chemotherapy in patient without previous axillary node involvement (GANEA 2 trial): Follow-up of a prospective multi-institutional cohort,CANCER RES,10.1158/1538-7445.SABCS16-S2-07
218385467P57,"Clermont Univ, Lab Phys Corpusculaire, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Measurement of the charge asymmetry in top-quark pair production in the lepton-plus-jets final state in pp collision data at root s = 8 TeV with the ATLAS detector,EUR PHY J C,10.1140/epjc/s10052-017-5089-x
218385467P58,"Univ Blaise Pascal, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Measurement of the charge asymmetry in top-quark pair production in the lepton-plus-jets final state in pp collision data at root s = 8 TeV with the ATLAS detector,EUR PHY J C,10.1140/epjc/s10052-017-5089-x
218385467P59,"CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Measurement of the charge asymmetry in top-quark pair production in the lepton-plus-jets final state in pp collision data at root s = 8 TeV with the ATLAS detector,EUR PHY J C,10.1140/epjc/s10052-017-5089-x
218385838P1,"Univ Clermont Auvergne, Fac Pharm, Dept Sante Publ & Environm, 28 Pl Henri Dunant,BP 38, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV,Intended and actual use of self-medication and alternative products during pregnancy by French women,J GYN OB HU,10.1016/j.jogoh.2016.10.005
