adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
222353720P5,"Univ Hosp, DRCI, Biostat Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Combination therapy with anti-TNF and immunosuppressive therapies is the most effective medication to prevent and treat endoscopic postoperative recurrence in patients with Crohn's disease,J CROHN COL,
222356787P1,"UCA NeuroDol, INSERM, UMR1107, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Ghrelin inhibits autonomic response to gastric distension in rodents by acting on vagal pathway,NEUROG MOT,
222361120P1,"Clermont Auvergne Univ, CNRS, LIMOS, UMR 6158, Aubiere, France",,AUBIERE,C,2018,,A PCA and SVR based method for continuous industrial process modelling,IFAC PAPERS,
222361120P2,"Clermont Auvergne Univ, CRCGM EA3849, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,,A PCA and SVR based method for continuous industrial process modelling,IFAC PAPERS,
222361120P3,"Clermont Auvergne Univ, CNRS, LIMOS, UMR 6158, Aubiere, France",,AUBIERE,C,2018,,A PCA and SVR based method for continuous industrial process modelling,IFAC PAPERS,
222365732P1,"Univ Clermont Auvergne, CNRS, UMR 6158, LIMOS, Campus Cezeaux, F-63178 Aubiere, France",63178,AUBIERE,C,2018,,Workforce Scheduling Linear Programming Formulation,IFAC PAPERS,
222365732P2,"Ecole Mines St Etienne, 158 Cours Fauriel, F-42000 St Etienne, France",42000,SAINT-ETIENNE,NC,2018,,Workforce Scheduling Linear Programming Formulation,IFAC PAPERS,
222368454P1,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Neurostructural alterations associated with Rapid Eye Movement Sleep Behavior Disorder in Parkinson's disease,EUR J NEUR,
222368454P2,"CHU Clermont Ferrand, EA7280, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Neurostructural alterations associated with Rapid Eye Movement Sleep Behavior Disorder in Parkinson's disease,EUR J NEUR,
222368454P3,"CHU Clermont Ferrand, Biostat Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Neurostructural alterations associated with Rapid Eye Movement Sleep Behavior Disorder in Parkinson's disease,EUR J NEUR,
222374798P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,Between Enlightenment and Romanticism : a Counterrevolutionary Mesmerism ?,ANN HIST R,
222378352P1,"CHU Clermont Ferrand, Hop Estaing, Pediat Gen Multidisciplinaire, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P2,"Univ Clermont Auvergne, INSERM, Unite CRECHE, CIC 1405, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P3,"Univ Clermont Auvergne, Lab Adaptat Metab Condit Physiol & Physiopathol A, EA 3533, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P4,"CRNH Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P6,"Univ Clermont Auvergne, INRA, ECREIN, UNH,UMR 1019, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P7,"CHU Clermont Ferrand, Serv Immunol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378352P8,"CHU Clermont Ferrand, Delegat Rech Clin & Innovat, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Single Bout Exercise in Children with Juvenile Idiopathic Arthritis: Impact on Inflammatory Markers (vol 2018, 9365745, 2018)",MEDIAT INFL,
222378672P3,"Univ Hosp Clermont Ferrand, Dept Hematol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Database-guided Flow-cytometry for Evaluation of Bone Marrow Myeloid Cell Maturation,JOVE-J VIS,
222379136P2,"INRA, UMR 1095, Genet Divers Ecophysiol Cereales, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Ten Broad Spectrum Resistances to Downy Mildew Physically Mapped on the Sunflower Genome,FRONT PLA S,
222379740P12,"Auvergne Univ, Clermont Ferrand Univ Hosp, EA 7280, Fac Med,CMP B, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,"Mediation Analyses of Insight, Quality of Life, Depression, and Suicidality: Results From the FACE-SZ Cohort",J CLIN PSY,
222380668P5,"Univ Blaise Pascal, Clermont Univ, CNRS, IN2P3,LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Measurements of the branching fractions of Lambda(+)(c) -> p pi(-)pi(+), Lambda(+)(c) -> pK(-)K(+), and Lambda(+)(c) -> p pi K--(+)",J HIGH EN P,
222381916P3,"Univ Clermont Auvergne, INRA, VetAgro Sup, UMR Herbivores, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2018,SMV,Estimating the nutritional value of silage made from relay crops and mixtures of grains and protein crops,FOURRAGES,
222385831P3,"Univ Hosp Estaing, Dept Gastroenterol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin in assessing endoscopic and histologic remission in patients with ulcerative colitis,J CROHN COL,
222385831P4,"Univ Auvergne, INSERM, UMR 1071, USC INRA 2018,Microbes Intestine Inflammat & Susc, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin in assessing endoscopic and histologic remission in patients with ulcerative colitis,J CROHN COL,
222385831P5,"Univ Hosp, Biostat Unit, DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin in assessing endoscopic and histologic remission in patients with ulcerative colitis,J CROHN COL,
222387784P1,"Univ Ctr Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,"Chartism. At the origins of the British labor movement, 1838-1858 (2007)",REV HIST M,
222390758P1,"CHU Gabriel Montpied, Rheumatol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"A randomised, double-blind, placebo-controlled study assessing the efficacy of high doses of vitamin D on functional disability in patients with rheumatoid arthritis",CLIN EXP RH,
222390758P2,"CHU Gabriel Montpied, Biostat Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"A randomised, double-blind, placebo-controlled study assessing the efficacy of high doses of vitamin D on functional disability in patients with rheumatoid arthritis",CLIN EXP RH,
222396643P14,"CHU Gabriel Montpied, Dept Rheumatol, Rheumatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"How to Define Remission and Low Disease Activity in Psoriatic Arthritis? an Analysis of 419 Patients with a Double Perspective, Based on Composite Scores and Patients' and Physicians' Perspectives",ARTHR RHEUM,
222396985P1,"CHU Estaing Clermont Ferrand, Digest & Hepatobiliary Med Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Minimal Hepatic Encephalopathy: Which Test Can We Use in Clinical Practice?,HEPATOLOGY,
222396985P2,"CHU Clermont Ferrand, Neurol Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Minimal Hepatic Encephalopathy: Which Test Can We Use in Clinical Practice?,HEPATOLOGY,
222399522P1,"Univ Clermont Auvergne, CNRS, GReD, INSERM, BP 38, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,DNA methylation profiling reveals a pathological signature that contributes to transcriptional defects of CD34(+)CD15(-) cells in early chronic-phase chronic myeloid leukemia,MOL ONCOL,10.1002/1878-0261.12191
222399522P10,"CHU Clermont Ferrand, Hematol Clin Adulte, Hop Estaing, Clermont Ferrand 1, France",1,CLERMONT-FERRAND,C,2018,SMV,DNA methylation profiling reveals a pathological signature that contributes to transcriptional defects of CD34(+)CD15(-) cells in early chronic-phase chronic myeloid leukemia,MOL ONCOL,10.1002/1878-0261.12191
222399522P11,"CHU Clermont Ferrand, CRB Auvergne, Hop Estaing, Clermont Ferrand 1, France",1,CLERMONT-FERRAND,C,2018,SMV,DNA methylation profiling reveals a pathological signature that contributes to transcriptional defects of CD34(+)CD15(-) cells in early chronic-phase chronic myeloid leukemia,MOL ONCOL,10.1002/1878-0261.12191
222399522P2,"CHU Clermont Ferrand, Hop Estaing, Hematol Biol, 1 Pl Lucie & Raymond Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2018,SMV,DNA methylation profiling reveals a pathological signature that contributes to transcriptional defects of CD34(+)CD15(-) cells in early chronic-phase chronic myeloid leukemia,MOL ONCOL,10.1002/1878-0261.12191
222399522P3,"Univ Clermont Auvergne, Hop Estaing, CHU Clermont Ferrand, Equipe Accueil CHELTER 7453, Clermont Ferrand 1, France",1,CLERMONT-FERRAND,C,2018,SMV,DNA methylation profiling reveals a pathological signature that contributes to transcriptional defects of CD34(+)CD15(-) cells in early chronic-phase chronic myeloid leukemia,MOL ONCOL,10.1002/1878-0261.12191
222400728P1,"Univ Clermont Auvergne, CERDI, CNRS, 65 Blvd F Mitterrand BP 320, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SHS,Can social groups impact schooling decisions? Evidence from castes in rural Senegal,WORLD DEV,10.1016/j.worlddev.2018.06.002
222406347P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, INSERM, CIC 501, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406347P2,"Univ Clermont Auvergne, INRA, Unite Nutr Humaine, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406347P3,"CHU Clermont Ferrand, DRCI, Unite Biostat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406347P4,"CHU Clermont Ferrand, Pharmacol Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406347P5,"Univ Clermont Auvergne, INRA, UMRH, Plate Forme Explorat Metab, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406347P6,"CHU Clermont Ferrand, Dept Cardiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,SUBSTANTIAL VARIABILITY ACROSS INDIVIDUALS IN THE VASCULAR RESPONSE AND NUTRIGENOMIC RESPONSE TO AN ACUTE INTAKE OF CURCUMIN: A RANDOMISED CONTROLLED TRIAL,J HYPERTENS,
222406998P15,"Hop Estaing, Serv Hematol Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Nationwide survey on the use of horse antithymocyte globulins (ATGAM) in patients with acquired aplastic anemia: A report on behalf of the French Reference Center for Aplastic Anemia,AM J HEMAT,10.1002/ajh.25050
222408147P62,"Univ Clermont Auvergne, LPC, CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Measurement of the Soft-Drop Jet Mass in pp Collisions at root s=13 TeV with the ATLAS Detector,PHYS REV L,
222409425P1,"CHU Clermont Ferrand, Pole Imagerie & Radiol Fonct, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV - SHS,Scalp dose in interventional neuroradiology: an assessment of MOSFET dosimetry,RADIOPROTEC,10.1051/radiopro/2018011
222409425P2,"Ctr Jean Perrin, Plateforme Reg Phys Med, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2018,SMV - SHS,Scalp dose in interventional neuroradiology: an assessment of MOSFET dosimetry,RADIOPROTEC,10.1051/radiopro/2018011
222409425P3,"CHU Clermont Ferrand, Biostat Unit Delegat Rech Clin & Innovat, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV - SHS,Scalp dose in interventional neuroradiology: an assessment of MOSFET dosimetry,RADIOPROTEC,10.1051/radiopro/2018011
222409425P4,"CNRS, UdA, UMR 6284, ISIT, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV - SHS,Scalp dose in interventional neuroradiology: an assessment of MOSFET dosimetry,RADIOPROTEC,10.1051/radiopro/2018011
222409994P4,"INRA UCA, GDEC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Oak genome reveals facets of long lifespan,NAT PLANTS,10.1038/s41477-018-0172-3
222417385P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, INRA, Serv Geriatrie, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,EXP GERONT,10.1016/j.exger.2018.07.003
222417385P2,"CHU Clermont Ferrand, Delegat Rech Clin & Innovat, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,EXP GERONT,10.1016/j.exger.2018.07.003
222417385P3,"CHU Clermont Ferrand, Serv Geriatrie, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,EXP GERONT,10.1016/j.exger.2018.07.003
222417385P5,"Univ Clermont Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,EXP GERONT,10.1016/j.exger.2018.07.003
222417385P6,"Univ Clermont Auvergne, CHU Clermont Ferrand, INRA, Serv Nutr Clin, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,EXP GERONT,10.1016/j.exger.2018.07.003
222417888P1,"CHU Clermont Ferrand, Dept Med Perioperatoire, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Patients' exposure to PVC plasticizers from ECMO circuits,EXPERT RE M,10.1080/17434440.2018.1462698
222417888P3,"Univ Clermont Auvergne, CHU Clermont Ferrand, CNRS, Inst Chim Clermont Ferrand,SIGMA Clermont, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Patients' exposure to PVC plasticizers from ECMO circuits,EXPERT RE M,10.1080/17434440.2018.1462698
222417888P4,"CHU Clermont Ferrand, Chirurg Cardiovasc, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Patients' exposure to PVC plasticizers from ECMO circuits,EXPERT RE M,10.1080/17434440.2018.1462698
222417888P5,"CHU Clermont Ferrand, Direct Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Patients' exposure to PVC plasticizers from ECMO circuits,EXPERT RE M,10.1080/17434440.2018.1462698
222417920P1,"CHU Clermont Ferrand, Sleep & EEG Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sleep and REM sleep behaviour disorder in Parkinson's disease with impulse control disorder,J NE NE PSY,10.1136/jnnp-2017-316576
222417920P2,"Univ Clermont Auvergne, UFR Med EA7820, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sleep and REM sleep behaviour disorder in Parkinson's disease with impulse control disorder,J NE NE PSY,10.1136/jnnp-2017-316576
222417920P3,"CHU Clermont Ferrand, Dept Neurol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sleep and REM sleep behaviour disorder in Parkinson's disease with impulse control disorder,J NE NE PSY,10.1136/jnnp-2017-316576
222417920P8,"CHU Clermont Ferrand, Biostat DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sleep and REM sleep behaviour disorder in Parkinson's disease with impulse control disorder,J NE NE PSY,10.1136/jnnp-2017-316576
222420335P2,"Univ Clermont Auvergne, Inst Chim Clermont Ferrand, Sigma Clermont, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Novel persistent and tribo-luminescence from bismuth ion pairs doped strontium gallate,J MAT CHE C,10.1039/c8tc04012e
222424641P3,"Univ Clermont Auvergne, CRNH Auvergne, INRA, UNH, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Metabolomics Reveals that the Type of Protein in a High-Fat Meal Modulates Postprandial Mitochondrial Overload and Incomplete Substrate Oxidation in Healthy Overweight Men,J NUTR,10.1093/jn/nxy049
222425077P15,"Gabriel Montpied Hosp, Med ICU, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Infection-related ventilator-associated complications in ICU patients colonised with extended-spectrum beta-lactamase-producing Enterobacteriaceae,INTEN CAR M,10.1007/s00134-018-5154-4
222425639P1,"CNRS, Lab Informat LIMOS, UMR 6158, Campus Cezeaux, Aubiere, France",,AUBIERE,C,2018,SMV,Supply chain optimisation with both production and transportation integration: multiple vehicles for a single perishable product,INT J PROD,10.1080/00207543.2018.1431416
222426529P1,"Univ Clermont Auvergne, AgroParisTech, INRA, IRSTEA,VetAgro Sup,UMR Terr, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,"Why public policies face difficulties in protecting mountain pastoral landscapes: some lessons from the history of the volcanic landscape of the Chaine des Puys / Limagne fault, France",LANDSC RES,10.1080/01426397.2018.1503238
222426555P1,"Univ Clermont Auvergne, CNRS, Translat Approach Epithelial Injury & Repair Team, Inserm,GReD, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Retinoic acid and tracheal occlusion for diaphragmatic hernia treatment in rabbit fetuses,PRENAT DIAG,10.1002/pd.5256
222426555P2,"Clermont Ferrand Univ Hosp, Obstet & Gynecol Dept, Fetal Maternal Med Unit, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Retinoic acid and tracheal occlusion for diaphragmatic hernia treatment in rabbit fetuses,PRENAT DIAG,10.1002/pd.5256
222426555P3,"Clermont Ferrand Univ Hosp, Dept Pediat, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Retinoic acid and tracheal occlusion for diaphragmatic hernia treatment in rabbit fetuses,PRENAT DIAG,10.1002/pd.5256
222426555P4,"Auvergne Univ, Translat Approach Epithelial Injury & Repair EA72, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Retinoic acid and tracheal occlusion for diaphragmatic hernia treatment in rabbit fetuses,PRENAT DIAG,10.1002/pd.5256
